2017-05-27 10:08:05.523 [Thread-0] INFO  appium - start appium
2017-05-27 10:09:59.017 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] ocused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"true\" bounds=\"[72,258][144,307]\" resource-id=\"com.ymatou.shop:id\/tv_home_tab_single_text\" instance=\"1\"\/><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout index=\"1\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[180,252][324,313]\" resource-id=\"\" instance=\"10\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[216,252][288,313]\" resource-id=\"\" instance=\"7\"><android.widget.TextView index=\"0\" text=\"特卖\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[216,258][288,307]\" resource-id=\"com.ymatou.shop:id\/tv_home_tab_single_text\" instance=\"2\"\/><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout index=\"2\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[324,252][540,313]\" resource-id=\"\" instance=\"11\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[360,252][504,313]\" resource-id=\"\" instance=\"8\"><android.widget.TextView index=\"0\" text=\"箱包手袋\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[360,258][504,307]\" resource-id=\"com.ymatou.shop:id\/tv_home_tab_single_text\" instance=\"3\"\/><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout index=\"3\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[540,252][756,313]\" resource-id=\"\" instance=\"12\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[576,252][720,313]\" resource-id=\"\" instance=\"9\"><android.widget.TextView index=\"0\" text=\"美颜护肤\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[576,258][720,307]\" resource-id=\"com.ymatou.shop:id\/tv_home_tab_single_text\" instance=\"4\"\
2017-05-27 10:09:59.017 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:09:59.018 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:09:59.018 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:09:59.019 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:09:59.019 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:09:59.020 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:09:59.020 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:09:59.021 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:09:59.022 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] /><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout index=\"4\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[756,252][972,313]\" resource-id=\"\" instance=\"13\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[792,252][936,313]\" resource-id=\"\" instance=\"10\"><android.widget.TextView index=\"0\" text=\"服装配饰\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[792,258][936,307]\" resource-id=\"com.ymatou.shop:id\/tv_home_tab_single_text\" instance=\"5\"\/><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout index=\"5\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[972,252][1044,313]\" resource-id=\"\" instance=\"14\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[1008,252][1044,313]\" resource-id=\"\" instance=\"11\"><android.widget.TextView index=\"0\" text=\"生活家\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[1008,258][1044,307]\" resource-id=\"com.ymatou.shop:id\/tv_home_tab_single_text\" instance=\"6\"\/><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><\/android.widget.LinearLayout><\/android.widget.HorizontalScrollView><\/android.widget.RelativeLayout><android.support.v4.view.ViewPager index=\"1\" text=\"\" class=\"android.support.v4.view.ViewPager\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"true\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1751]\" resource-id=\"com.ymatou.shop:id\/vp_home_next_pager\" instance=\"0\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1751]\" resource-id=\"\" instance=\"12\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1751]\" resource-id=\"com.ymatou.shop:id\/ymtll_fragment_home\" instance=\"4\"><android.widget.LinearLayout index=\"0\" text=\"\" c
2017-05-27 10:09:59.022 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:09:59.023 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:09:59.024 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] lass=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1751]\" resource-id=\"com.ymatou.shop:id\/ptrlv_home_main\" instance=\"15\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1751]\" resource-id=\"\" instance=\"5\"><android.support.v7.widget.RecyclerView index=\"0\" text=\"\" class=\"android.support.v7.widget.RecyclerView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"true\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1751]\" resource-id=\"android:id\/button1\" instance=\"0\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1048]\" resource-id=\"\" instance=\"13\"><android.support.v4.view.ViewPager index=\"0\" text=\"\" class=\"android.support.v4.view.ViewPager\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"true\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1048]\" resource-id=\"com.ymatou.shop:id\/asvp_home_main_banner\" instance=\"1\"><android.widget.ImageView NAF=\"true\" index=\"3\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,328][1080,1048]\" resource-id=\"\" instance=\"4\"\/><\/android.support.v4.view.ViewPager><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[428,990][651,1033]\" resource-id=\"com.ymatou.shop:id\/cpi_home_main_banner_indicator\" instance=\"1\"\/><\/android.widget.RelativeLayout><android.widget.RelativeLayout index=\"1\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1048][1080,1562]\" resource-id=\"\" instance=\"14\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1048][1080,1532]\" resource-id=\"\" instance=\"15\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1
2017-05-27 10:09:59.024 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:09:59.025 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:09:59.025 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:09:59.027 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:09:59.027 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] 048][1080,1198]\" resource-id=\"com.ymatou.shop:id\/htv_home_panic_buy_title\" instance=\"16\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[220,1114][340,1132]\" resource-id=\"\" instance=\"5\"\/><android.widget.RelativeLayout index=\"1\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[400,1070][679,1175]\" resource-id=\"com.ymatou.shop:id\/wrap_layout\" instance=\"17\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[400,1070][679,1131]\" resource-id=\"com.ymatou.shop:id\/wrap_container\" instance=\"18\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[400,1078][445,1123]\" resource-id=\"com.ymatou.shop:id\/iv_home_title_icon\" instance=\"6\"\/><android.widget.TextView index=\"1\" text=\"今日限时抢\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[454,1070][679,1131]\" resource-id=\"com.ymatou.shop:id\/tv_home_title_name\" instance=\"7\"\/><\/android.widget.RelativeLayout><android.widget.TextView index=\"1\" text=\"看看大家正在买什么\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[404,1134][674,1175]\" resource-id=\"com.ymatou.shop:id\/tv_home_title_countdown\" instance=\"8\"\/><\/android.widget.RelativeLayout><android.widget.ImageView index=\"2\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[739,1114][859,1132]\" resource-id=\"\" instance=\"7\"\/><\/android.widget.RelativeLayout><android.widget.RelativeLayout index=\"1\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1198][1080,1532]\" resource-id=\"\" instance=\"19\"><android.support.v4.view.ViewPager index=\"0\" text=\"\" class=\"android.support.v4.view.ViewPager\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"true\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[165,1198][915,1532]\" resource-id=\"com.ymatou.shop:id\/asvp_home_boss_panic_buy\" instance=\"2\"><android.widget.RelativeLayout index=\"1\" text=\"\" class=\"androi
2017-05-27 10:09:59.028 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] d.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[165,1252][94,1532]\" resource-id=\"\" instance=\"20\"><android.widget.ImageView index=\"1\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[165,1252][81,1532]\" resource-id=\"com.ymatou.shop:id\/iv_home_boss_panic_single_pic\" instance=\"8\"\/><\/android.widget.RelativeLayout><android.widget.RelativeLayout index=\"2\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[165,1198][915,1532]\" resource-id=\"\" instance=\"21\"><android.widget.TextView index=\"0\" text=\"仅剩 03:50:54\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[165,1475][447,1523]\" resource-id=\"com.ymatou.shop:id\/tv_home_boss_panic_single_countdown\" instance=\"9\"\/><android.widget.ImageView index=\"1\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[180,1198][900,1532]\" resource-id=\"com.ymatou.shop:id\/iv_home_boss_panic_single_pic\" instance=\"9\"\/><\/android.widget.RelativeLayout><android.widget.RelativeLayout index=\"3\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[986,1252][915,1532]\" resource-id=\"\" instance=\"22\"><android.widget.TextView index=\"0\" text=\"仅剩 03:50:54\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[986,1487][915,1528]\" resource-id=\"com.ymatou.shop:id\/tv_home_boss_panic_single_countdown\" instance=\"10\"\/><android.widget.ImageView index=\"1\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[999,1252][915,1532]\" resource-id=\"com.ymatou.shop:id\/iv_home_boss_panic_single_pic\" instance=\"10\"\/><\/android.widget.RelativeLayout><\/android.support.v4.view.ViewPager><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><android.widget.LinearLayout index=\"2\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1562][1080,1563]\" resource-id=\"\" instance=\"16\"><android.view.View index=\"0\" text=\"\" class=\"android.view.View\" package=\"com.ymato
